,TxHash,BlockHeight,TimeStamp,From,To,Value,ContractAddress,Input,isError
10,0x685099b0a552965ba5b58f544d3afe21799ec990967694e938258d8e4ce0661b,5227686,1520647075,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.121608644164904928,NULL,0x,0
11,0xf28bcaacc40e8234e7ef1e2549dab94093568d19afe7f20ef57f7b0333404e14,5268849,1521252005,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.159032503262340820,NULL,0x,0
12,0xda516d10b72fdd09ca30b539ee47cfadc0e7ae911f62d598392fbfa40f962977,5268882,1521252515,0x3b0bc51ab9de1e5b7b6e34e5b960285805c41736,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.086728180000000000,NULL,0x,0
13,0x7a9b8cb681140f1de384ab6e536f0bc243423b8e48c191c1c66b51cb7d2d5f65,5272528,1521307272,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0x54cfd84d4f1ab1e4ec99b69d45166f42f9d9c598,0.243890000000000000,NULL,0x,0
14,0x6ab4bcf6d1f50aacba8eafeb9cda88ad3aef354040a75860f6df80c3d354f04b,5272653,1521309216,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0x54cfd84d4f1ab1e4ec99b69d45166f42f9d9c598,0.999861964169324794,NULL,0x,0
15,0xaafe58ce87565d0cc1f20c543754cf2c759b31a25a0db10335ed0a6853a53829,5310480,1521856746,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.233529144465343375,NULL,0x,0
16,0x8ac1c01c180d2d0bf730c81ea17f1c6df328f7ee6283dce50a71233d02e31209,5352209,1522461593,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.133925849829472378,NULL,0x,0
17,0x052a137e34cf08b4a6fbba48f7d35ed3ccc49f44bff27188a7e249ba17a2d460,5394495,1523066516,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.122182452767644881,NULL,0x,0
18,0x548830ab2ddf443f51833b7b8b498c13e60ef9146c92546e6c256e67dcfb8299,5422134,1523461699,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0x0aa8b32e6d5d9123977cd5db83e3a0ae9d699922,0.489631147062460634,NULL,0x,0
19,0xd67e9db73065d1ae7b5169be78cfe9897c4dfb89825e4ec184495f0a18554982,5436467,1523671287,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.127868118935174317,NULL,0x,0
20,0x37c5f39fe058bd9cb6f91f85b1ce777c9e288ba2112284c79fd9a2e7674b83cb,5438684,1523703851,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0xa74476443119a942de498590fe1f2454d7d4ac0d,0E-18,NULL,0xa9059cbb0000000000000000000000005475ab152e97290575e3e73258c5a0b52d5187ea000000000000000000000000000000000000000000000026eff5f9ea4b220000,0
21,0x0a2b23d148cd1e9b8c18453f2a43c083a0c13e1911c9d7ab3693d40b94c65dc5,5438693,1523703993,0x3b0bc51ab9de1e5b7b6e34e5b960285805c41736,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.624259400000000000,NULL,0x,0
22,0xc895b636b0ce1d35cc8402abb473ce424cbcf04348b4111e887ed537f1fa1c54,5477447,1524276342,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.115625181820341298,NULL,0x,0
23,0xacc69f548528256c9ee4b5a7ce2c9b58a9b4c2fa3e6e6e7313b69d9a84ebc551,5518133,1524881535,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.126844151216036195,NULL,0x,0
24,0xb4ccc88cff8e6b2e207c9ac7fe061c096ebd16cd9e8122a000c5029b8c637bea,5558027,1525486626,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.122607994841218372,NULL,0x,0
25,0x1b60c983009cb94292222760eca574aea6c7b6bc7e8ea140aed797c9225717d7,5598308,1526091572,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.114215529155224548,NULL,0x,0
26,0x012b43f9136afd8f24a18db4ded1c55ea6c9af2c997f0d2301bd2528eba9d4d5,5638170,1526696552,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.108259253995658335,NULL,0x,0
27,0xe9d181706ab1c039067d84a652d2cf77323db8b6f6f899e7a920daacc49788d1,5677542,1527301324,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.117501818397568080,NULL,0x,0
28,0x65e312a1922ba95516472a1312fd6e284d9db6c71856b0b7d21986d51e635f1b,5717168,1527906506,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.120410434515867920,NULL,0x,0
29,0x31b9d883032f85c287d1b214de6c21d0c62ea7c2f6ec14970b009fff985c0b9b,5756657,1528511836,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.133939271436666568,NULL,0x,0
30,0xf574551fc3d02b902eb8eef667845a0b0665ed123f6b4181d56d70eaca542be9,5796605,1529116706,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.016952979513964724,NULL,0x,0
31,0xd0512a1ebef39ee48137d9d4164619a434ff5daceb7cdfd786bf8063a4709556,5837631,1529721464,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.137630038197215563,NULL,0x,0
32,0xaca3850ba0080cf47b47f80e46da452f61bcbb5470d3ca6da28cf0a46aee866c,5848095,1529873859,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0x002f0c8119c16d310342d869ca8bf6ace34d9c39,0.500000000000000000,NULL,0x,0
33,0x6c04c154f72a0b497047c17cfae52d16e59de2aae9215d9ca1dd3e2728527134,5878296,1530326697,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.305989476606480560,NULL,0x,0
34,0x19849a9a4f5028a40bd2dbe8d41acfdd1ed5c67d893074798bd0d1e31d275ace,5919239,1530931824,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.275681993198128851,NULL,0x,0
35,0x36d4b3ba43c2278af74edc5d411edce2dea517e286760d0cfd7bc314dfa62971,5960373,1531537369,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.137320632922688326,NULL,0x,0
36,0x622492ae21272dd785be6cfd2e294521b90ddc8f20a44b7cf3b51c20852a2f59,6040553,1532714255,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.010097994897390371,NULL,0x,0
37,0x8f966d8e8cb3a0f6ae53bf68ec15b027fb273ec7e298271d485156fcabc64d5d,6082142,1533319554,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.096709010241719705,NULL,0x,0
38,0xfe8e06c261a1641163f382c071e096d0aa6523fca7b0940689519810fd9ef262,6087532,1533396525,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0xc0f52e0d8496be8b45ce02ebc71f9993e9ebf719,2.191834495891343733,NULL,0x,0
39,0x9f6543a97fbb3f20f372a07585fa086e5d6c0b362b34b0520cf2559a0bf412df,6123701,1533924450,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.365504254362850135,NULL,0x,0
40,0xb7d114bfec2bd157c6c04fa7fc35c6dafecbb0046b0013af24a1e7566eb0fbef,6125603,1533951948,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0x1b3f108173cba21f5fee4909222a79c4473e19e9,0.365426554362850135,NULL,0x,0
41,0x952fdebbb7db7a7c264ca85df0540f90fa17b621362cc082529ecb7b297acb10,6165142,1534529954,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.307538873724103166,NULL,0x,0
42,0x0f40664a4dc24cb5fd267b8f29a018b1b50b62aec73e0d697c1335f89c7dc622,6206519,1535135085,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.319414798585535876,NULL,0x,0
43,0xf9540c7dbb00b12a898b321628bfaa03ce0a412eebf4971d5e869cfba4916195,6217503,1535294665,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0xab983f4a9bc76ab32a12db0b07b50890e38ccf74,0.626907472309639042,NULL,0x,0
44,0xf2ab753bbac2eae12b23560610e3ab36d7681b1f225d6c82a1cbd7f4c090a27c,6247996,1535739486,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.272614210778661977,NULL,0x,0
45,0x1ee08fbcd150d6ac8654f41981ca481804d3dcf76c8a238a837fd1cb1269e015,6289691,1536344462,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.129589264173312317,NULL,0x,0
46,0x423e205249cf363900dead89bbaa170ec5dcb912c0fcf5e6346d930c900937a4,6331612,1536949529,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.089529182989090031,NULL,0x,0
47,0xc8068b80569fb9e8507a8e07a629bb504a72dd17b5bc34ff1f2e9a7ef3e60891,6934404,1545510114,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.010201345368491842,NULL,0x,0
48,0xb2a05561f46079115024f401602bb286a2683566d5e9a0af51fd7f59d48386a2,6975867,1546115148,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.632006294156648491,NULL,0x,0
49,0x528bf8bc774cdcc0a2c78a34d96acb87d2c9169bdb0f92ce8718511cc78078dc,7016316,1546720026,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.606734989078501224,NULL,0x,0
50,0xfd3cc866a0f4efb4b17dd5149ab65aa367e9cf69cb99388e074a2c06aa49ad43,7055405,1547325096,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.546006960512070063,NULL,0x,0
51,0xe6cc178c761c7824816a7bfb5713cefc1df46ae9c63a41005353eef07c7bfa71,7094715,1547930528,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.591855959117856599,NULL,0x,0
52,0x8838dba33a901bb4c0a8402c38c9eb6cfe7c705a67014249310a51318ae15fa6,7130748,1548535211,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.595546416439688403,NULL,0x,0
53,0x0fc205988127522e59cb25b8275c877270377e3961b3251a520307c71cda7084,7165228,1549140543,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.612713307068900881,NULL,0x,0
54,0x5b033fc2e62b5de3a28b2a43ec8de7f7b9b97aba778886122b3825fcc6812d3a,7199608,1549745328,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.639901799282803580,NULL,0x,0
55,0xb0ce90dd3c86daee4c31cdcdb1119404f97e8d70bf9f0fd11c3ac74b77754060,7229160,1550350354,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.551894304351034623,NULL,0x,0
56,0x71c6554d7f9b69be33f6f3f168064280a5117eaec1a2da3b7685d3653643abf0,7258901,1550955523,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.511364612273631834,NULL,0x,0
57,0xb7b61c910e1a06265c42625c5caf7e03661b32c82c8c693ab6b306ca6492eb0a,7292423,1551560530,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.398170411539821006,NULL,0x,0
58,0x3972d90739f84a20362a5a1628cde034d310d4b834baf41d483880d35ff2bf48,7337271,1552165480,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.473323055297035732,NULL,0x,0
59,0xd229ddc3983b73577864bd5fe89142a3ba1c540d425110223f218c99c15244ca,7382394,1552770509,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.408816998499666465,NULL,0x,0
60,0x4d8e437ca31a47c35cd84934b14b1493af45682044942893280254098c4b438c,7427243,1553375237,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.407518014206540107,NULL,0x,0
61,0x1331b21fedd2db837ce8f96ecfcba6926d562a69d87f3289e1720bf28e1cafb8,7472043,1553980303,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.605438216098791904,NULL,0x,0
62,0xe34fff1e5fb694a69304b8da2164078212c5eba9ac72a99f42e44264ecade678,7516921,1554585397,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.512236460607634040,NULL,0x,0
63,0xf99c9488258535832218477811c651d30cba1f7ebc223553e5db33c4efbe7193,7562000,1555190237,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.369663662112721145,NULL,0x,0
64,0xb66efc46b99b0b5967ef8f39f426bb90a59b2dc3ad6d604614427488e795ef76,7606868,1555795223,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.350289151362899846,NULL,0x,0
65,0x9039cb9c48b75a794f1100ea51ab501a70e7fbbeaad2586369034bfd54124d2c,7651918,1556400151,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.392071423897656261,NULL,0x,0
66,0x7a99e01f91db189f866fc4a615ddf634a57f07cdce7ec084c34269e4258132b5,7696926,1557005070,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.475136248406326918,NULL,0x,0
67,0x75800a0319b15a4fead3f41eb9e2aaa202ab046a0bb2a6eb12e7e03e9ca2793a,7741624,1557610003,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.519144140100694646,NULL,0x,0
68,0x53b9e418fd686909271fbb4af0f6e7248194bfeee43752365310ea40bb3cf173,7786556,1558215100,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.453990828608285787,NULL,0x,0
69,0x0a8aa1ce37b9c7bee22750ff84d6ae3fc57f4748abb4859ffd2da929192872fb,7831268,1558819999,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.286538265385119624,NULL,0x,0
70,0xa217b310d847238e6b79c8fd2939dee2043716e3317872bd5aa196003b628d98,7876132,1559424908,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.383863187831216134,NULL,0x,0
71,0xec13d1206351bb344551826755fefd6a85bfd9a43133af1a55d2ceeb54413297,7920817,1560029738,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.509599168918401478,NULL,0x,0
72,0x6d34348394789b4b845ae74fbdb781b648b0fe1483fbc0bc79e281884d8840a2,7965586,1560634635,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.450774303940644220,NULL,0x,0
73,0xd9d008952f9ddc31b888a9ad44bad7bc6c32d3ee3fc9f6671e2f4a8f90ee3d50,8010352,1561239459,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.354809542476799570,NULL,0x,0
74,0xe9269146b8ceb12d63d74af3344aabc923526119c6d0ac1d0e24a502585e68e7,8055249,1561844569,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.435646777016426803,NULL,0x,0
75,0xea71c8ecb3f69fb266b010ee3995883032b2b790d66135a4c04b53f3eab87942,8100222,1562449486,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.426217994735375166,NULL,0x,0
76,0x5f9db5c03ca9983632aaec6eb116d0ebf2c17a993b8f2e96cc7006cf08b95f3c,8145180,1563054488,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.404806058508919947,NULL,0x,0
77,0x18fb40e7f7d9aa0f877c6fc090b78610400d336321bde1a18091e897f7882c22,8190125,1563659566,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.371306295288802810,NULL,0x,0
78,0xe1e20a4ac52efa357230909fe982f630cfd5c761d9908dc3f88107f3c7c81fed,8235231,1564264629,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.355139939530808157,NULL,0x,0
79,0x2c1ce58895a59650e56c56215eff674fcd5c8bebb524a285a466325244a3928c,8280272,1564869524,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.334593569349474066,NULL,0x,0
80,0x4d573d60c1003632ec49624c50457e59d8fbe9d5b42ef03d065b98c590746851,8325437,1565474447,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.328170842345485844,NULL,0x,0
81,0x81c787cb096de24fd178b903bb0446d57f7889aaee5c540e09fce5fe64d0a0f8,8370593,1566079566,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.304556849844527784,NULL,0x,0
82,0x6dc297afaff6f9873345cd109d16a0fb9525988f3432a14d6d0724529cf5ae9c,8415470,1566684532,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.225414197472489260,NULL,0x,0
83,0xb3a73d204f93c55d931129d865ce79a0516e05cb9eb8d165be918816b12cee7f,8460586,1567289697,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.210110497071989921,NULL,0x,0
84,0x6a9ea18734602d1ee6b7f16a3a573a7edb03296f221a3e920831704b1f7ae6cf,8505487,1567894630,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.190246400481488617,NULL,0x,0
85,0xc6ad0010ebe5edf2f0c3414fe35c2a3fd33cab2fc949361b19a2fff85b555180,8550321,1568499430,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.258959813950046553,NULL,0x,0
86,0x280128e752eddda7e46747e83bb5820748c5b300423cfdcac64b686aa2292340,8595267,1569104424,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.241361414076025517,NULL,0x,0
87,0x20e3ffcf9880b293e083fb7dea77c801c240ddae3acdc8c1fc889f443bf1bb3b,8639964,1569709539,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.285221694376065665,NULL,0x,0
88,0x37ad9796ae820ca0fbcc8b33d8c9f13224742bb17389c289138af77f1c990311,8684765,1570314442,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.252338670849278404,NULL,0x,0
89,0x2b25ebfcb6116a4df38a43bbd595dc620e3dc2c49beea0223d44213ed8498ac3,8729351,1570919277,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.174082751374585819,NULL,0x,0
90,0x30af847e9f9b459e370f77fb0c3e83f75fa4d256486e52f22994c03b7d30a071,8773917,1571524300,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.379599680026740162,NULL,0x,0
91,0xc071749aba7bd0e4861c57055989d61f1744167a0686926f973e52b8c4fc53f5,8817978,1572129161,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0.093798754016707371,NULL,0x,0
92,0xff6d6bb1beb907dfce57209d68d2ae4b4a7935f49aec0e3272f0a0c4452d4a78,9188585,1577755968,0x16f209b5332a1b4fa5bf19497ca40154c5db2f85,0x05702421c0cbf6bad9aed8b3671b3783828949c3,18.412808925196184614,NULL,0x,0
